#BOM付きUTF8で保存された場合に一行目が解析不能になるDLPropertiesの不具合に備えてコメントアウト

Num  = 3074
2192 = "W_ItemWeaponEnchant"
2193 = "W_ItemWeaponEnchant_Upper"
2194 = "W_ItemWeaponRepair"
2195 = "W_ItemWeaponRepair_Upper"
2196 = "W_Jump_Attack_Land_F"
2197 = "W_Jump_D"
2198 = "W_Jump_F"
2199 = "W_Jump_Land_D"
2200 = "W_Jump_Land_F"
2201 = "W_Jump_Land_N"
2202 = "W_Jump_Land_To_Dash"
2203 = "W_Jump_Land_To_Run"
2204 = "W_Jump_LandAttack_Dual"
2205 = "W_Jump_LandAttack_Hard"
2206 = "W_Jump_LandAttack_Normal"
2207 = "W_Jump_Loop"
2208 = "W_Jump_N"
2209 = "W_Jump_Overweight"
2210 = "W_Jump_RideOff"
2211 = "W_JumpAttack_Start_Falling"
2212 = "W_JumpAttack_Start_Falling_D"
2213 = "W_JumpAttack_Start_Falling_F"
2214 = "W_LadderAttachBottom"
2215 = "W_LadderAttachTop"
2216 = "W_LadderCoastLanding"
2217 = "W_LadderDeathIdle"
2218 = "W_LadderDeathLand"
2219 = "W_LadderDeathLoop"
2220 = "W_LadderDeathStart"
2221 = "W_LadderDrop"
2222 = "W_LadderFallLanding"
2223 = "W_LandFaceDown"
2224 = "W_LandFaceUp"
2225 = "W_LandLow"
2226 = "W_MagicFireLeft"
2227 = "W_MagicFireLeft_Upper"
2228 = "W_MagicFireLeft2"
2229 = "W_MagicFireLeft2_Upper"
2230 = "W_MagicFireLeft3"
2231 = "W_MagicFireLeft3_Upper"
2232 = "W_MagicFireLeftCancel"
2233 = "W_MagicFireLeftCancel_Upper"
2234 = "W_MagicFireLeftCancel2"
2235 = "W_MagicFireLeftCancel2_Upper"
2236 = "W_MagicFireLeftCancel3"
2237 = "W_MagicFireLeftCancel3_Upper"
2238 = "W_MagicFireLeftJump"
2239 = "W_MagicFireLeftJump_Upper"
2240 = "W_MagicFireLeftJumpCancel"
2241 = "W_MagicFireLeftJumpCancel_Upper"
2242 = "W_MagicFireRight"
2243 = "W_MagicFireRight_Upper"
2244 = "W_MagicFireRight2"
2245 = "W_MagicFireRight2_Upper"
2246 = "W_MagicFireRight3"
2247 = "W_MagicFireRight3_Upper"
2248 = "W_MagicFireRightCancel"
2249 = "W_MagicFireRightCancel_Upper"
2250 = "W_MagicFireRightCancel2"
2251 = "W_MagicFireRightCancel2_Upper"
2252 = "W_MagicFireRightCancel3"
2253 = "W_MagicFireRightCancel3_Upper"
2254 = "W_MagicFireRightJump"
2255 = "W_MagicFireRightJump_Upper"
2256 = "W_MagicFireRightJumpCancel"
2257 = "W_MagicFireRightJumpCancel_Upper"
2258 = "W_MagicInvalid"
2259 = "W_MagicInvalid_mirror"
2260 = "W_MagicInvalid_Upper"
2261 = "W_MagicLaunchLeft"
2262 = "W_MagicLaunchLeft_Upper"
2263 = "W_MagicLaunchRight"
2264 = "W_MagicLaunchRight_Upper"
2265 = "W_MagicLoopLeft"
2266 = "W_MagicLoopLeft_Upper"
2267 = "W_MagicLoopRight"
2268 = "W_MagicLoopRight_Upper"
2269 = "W_Move_Upper"
2270 = "W_MoveLong"
2271 = "W_MoveLong_Upper"
2272 = "W_MoveNoSync"
2273 = "W_MoveQuick"
2274 = "W_MoveQuick_Upper"
2275 = "W_NewJump"
2276 = "W_NoArrow"
2277 = "W_NormalItem"
2278 = "W_NormalItem_Upper"
2279 = "W_QuickItem"
2280 = "W_QuickItem_Upper"
2281 = "W_QuickItemEnchantAttackLeft"
2282 = "W_QuickItemEnchantAttackLeft_Upper"
2283 = "W_QuickItemEnchantAttackRight"
2284 = "W_QuickItemEnchantAttackRight_Upper"
2285 = "W_QuickItemEnchantDash"
2286 = "W_QuickItemEnchantDash_Upper"
2287 = "W_QuickItemEnchantNormal"
2288 = "W_QuickItemEnchantNormal_Upper"
2289 = "W_QuickItemEnchantStep"
2290 = "W_QuickItemEnchantStep_Upper"
2291 = "W_QuickItemThrowKnifeAttackLeft"
2292 = "W_QuickItemThrowKnifeAttackLeft_Upper"
2293 = "W_QuickItemThrowKnifeAttackLeft2"
2294 = "W_QuickItemThrowKnifeAttackLeft2_Upper"
2295 = "W_QuickItemThrowKnifeAttackRight"
2296 = "W_QuickItemThrowKnifeAttackRight_Upper"
2297 = "W_QuickItemThrowKnifeAttackRight2"
2298 = "W_QuickItemThrowKnifeAttackRight2_Upper"
2299 = "W_QuickItemThrowKnifeDash"
2300 = "W_QuickItemThrowKnifeDash_Upper"
2301 = "W_QuickItemThrowKnifeNormal"
2302 = "W_QuickItemThrowKnifeNormal_Upper"
2303 = "W_QuickItemThrowKnifeStep"
2304 = "W_QuickItemThrowKnifeStep_Upper"
2305 = "W_QuickMagicFireLeftAttackLeft"
2306 = "W_QuickMagicFireLeftAttackLeft_Upper"
2307 = "W_QuickMagicFireLeftAttackRight"
2308 = "W_QuickMagicFireLeftAttackRight_Upper"
2309 = "W_QuickMagicFireLeftBackStep"
2310 = "W_QuickMagicFireLeftBackStep_Upper"
2311 = "W_QuickMagicFireLeftDash"
2312 = "W_QuickMagicFireLeftDash_Upper"
2313 = "W_QuickMagicFireLeftStep"
2314 = "W_QuickMagicFireLeftStep_Upper"
2315 = "W_QuickMagicFireRightAttackLeft"
2316 = "W_QuickMagicFireRightAttackLeft_Upper"
2317 = "W_QuickMagicFireRightAttackRight"
2318 = "W_QuickMagicFireRightAttackRight_Upper"
2319 = "W_QuickMagicFireRightBackStep"
2320 = "W_QuickMagicFireRightBackStep_Upper"
2321 = "W_QuickMagicFireRightDash"
2322 = "W_QuickMagicFireRightDash_Upper"
2323 = "W_QuickMagicFireRightStep"
2324 = "W_QuickMagicFireRightStep_Upper"
2325 = "W_QuickTurn_Upper"
2326 = "W_QuickTurnLeft180"
2327 = "W_QuickTurnLeft180_Upper"
2328 = "W_QuickTurnLeft180_Upper_mirror"
2329 = "W_QuickTurnRight180"
2330 = "W_QuickTurnRight180_Upper"
2331 = "W_QuickTurnRight180_Upper_mirror"
2332 = "W_Repelled_Large"
2333 = "W_Repelled_Small"
2334 = "W_Repelled_Wall"
2335 = "W_Ride_SA_Add_Guard"
2336 = "W_RideAdjustFromCalling"
2337 = "W_RideAttack_BackKick"
2338 = "W_RideAttack_Jump_L"
2339 = "W_RideAttack_Jump_L_Hard1"
2340 = "W_RideAttack_Jump_L_Hard2"
2341 = "W_RideAttack_Jump_R"
2342 = "W_RideAttack_Jump_R_Hard1"
2343 = "W_RideAttack_Jump_R_Hard2"
2344 = "W_RideAttack_L_Hard1_End"
2345 = "W_RideAttack_L_Hard1_Start"
2346 = "W_RideAttack_L_Hard2_End"
2347 = "W_RideAttack_L_Hard2_Start"
2348 = "W_RideAttack_L_Top"
2349 = "W_RideAttack_L_Top02"
2350 = "W_RideAttack_L_Top03"
2351 = "W_RideAttack_R_Hard1_End"
2352 = "W_RideAttack_R_Hard1_Start"
2353 = "W_RideAttack_R_Hard2_End"
2354 = "W_RideAttack_R_Hard2_Start"
2355 = "W_RideAttack_R_Top"
2356 = "W_RideAttack_R_Top02"
2357 = "W_RideAttack_R_Top03"
2358 = "W_RideAttackArrowFire"
2359 = "W_RideAttackArrowLoop"
2360 = "W_RideAttackArrowStart"
2361 = "W_RideAttackArrowStartContinue"
2362 = "W_RideAttackCrossbowLeftFire"
2363 = "W_RideAttackCrossbowLeftReload"
2364 = "W_RideAttackCrossbowRightReload"
2365 = "W_RideDamageBlend"
2366 = "W_RideDamageExLarge"
2367 = "W_RideDamageLarge"
2368 = "W_RideDamageMad"
2369 = "W_RideDamageMiddle"
2370 = "W_RideDamageSmall"
2371 = "W_RideDamageWeakTop"
2372 = "W_RideDamageWeakUnder"
2373 = "W_RideFireDamageBlend_Default"
2374 = "W_RideFireMiddleDamageBlend_Add"
2375 = "W_RideFireSmallDamageBlend_Add"
2376 = "W_RideGestureUpper"
2377 = "W_RideHandChangeEnd"
2378 = "W_RideHandChangeStart"
2379 = "W_RideItemCombo"
2380 = "W_RideItemDrinkEmpty"
2381 = "W_RideItemDrinkEnd"
2382 = "W_RideItemDrinking"
2383 = "W_RideItemDrinkNothing"
2384 = "W_RideItemDrinkStart"
2385 = "W_RideItemElixir"
2386 = "W_RideItemHorn"
2387 = "W_RideItemInvalid"
2388 = "W_RideItemLanternOff"
2389 = "W_RideItemMeganeEnd"
2390 = "W_RideItemMeganeLoop"
2391 = "W_RideItemMeganeStart"
2392 = "W_RideItemOneShot"
2393 = "W_RideItemQuick1"
2394 = "W_RideItemQuick2"
2395 = "W_RideItemQuick3"
2396 = "W_RideItemWhistle"
2397 = "W_RideMagicFire"
2398 = "W_RideMagicFireCancel"
2399 = "W_RideMagicFireCombo1"
2400 = "W_RideMagicFireCombo1Cancel"
2401 = "W_RideMagicFireCombo2"
2402 = "W_RideMagicFireCombo2Cancel"
2403 = "W_RideMagicInvalid"
2404 = "W_RideMagicLaunch"
2405 = "W_RideMagicLoop"
2406 = "W_RideNoArrow"
2407 = "W_RideRepelledLarge"
2408 = "W_RideRepelledSmall"
2409 = "W_RideRepelledWall"
2410 = "W_RideWeaponChange"
2411 = "W_RideWeaponChangeEnd"
2412 = "W_RideWeaponChangeStart"
2413 = "W_Rolling"
2414 = "W_Rolling_Selftrans"
2415 = "W_RunStopBack"
2416 = "W_RunStopBackHalfBlend"
2417 = "W_RunStopFront"
2418 = "W_RunStopFrontHalfBlend"
2419 = "W_RunStopLeft"
2420 = "W_RunStopLeftHalfBlend"
2421 = "W_RunStopRight"
2422 = "W_RunStopRightHalfBlend"
2423 = "W_SAMagic_Default"
2424 = "W_SAMagicStart"
2425 = "W_State"
2426 = "W_Stealth_Idle"
2427 = "W_Stealth_Move"
2428 = "W_Stealth_Move_Upper"
2429 = "W_Stealth_Rolling"
2430 = "W_Stealth_RollingSelftrans"
2431 = "W_Stealth_to_Idle"
2432 = "W_Stealth_to_Stealth_Idle"
2433 = "W_StealthAttackArrowLoop"
2434 = "W_StealthAttackArrowLoop_Upper"
2435 = "W_StealthAttackArrowShot"
2436 = "W_StealthAttackArrowStart"
2437 = "W_StealthAttackArrowStart_Upper"
2438 = "W_StealthAttackArrowStartContinue"
2439 = "W_StealthAttackArrowStartContinue_Upper"
2440 = "W_StealthAttackCrossbowBothLeftEmpty"
2441 = "W_StealthAttackCrossbowBothLeftEmpty_Upper"
2442 = "W_StealthAttackCrossbowBothLeftFire"
2443 = "W_StealthAttackCrossbowBothLeftFire_Upper"
2444 = "W_StealthAttackCrossbowBothLeftLoop"
2445 = "W_StealthAttackCrossbowBothLeftLoop_Upper"
2446 = "W_StealthAttackCrossbowBothLeftReload"
2447 = "W_StealthAttackCrossbowBothLeftReload_Upper"
2448 = "W_StealthAttackCrossbowBothLeftStart"
2449 = "W_StealthAttackCrossbowBothLeftStart_Upper"
2450 = "W_StealthAttackCrossbowBothRightEmpty"
2451 = "W_StealthAttackCrossbowBothRightEmpty_Upper"
2452 = "W_StealthAttackCrossbowBothRightFire"
2453 = "W_StealthAttackCrossbowBothRightFire_Upper"
2454 = "W_StealthAttackCrossbowBothRightLoop"
2455 = "W_StealthAttackCrossbowBothRightLoop_Upper"
2456 = "W_StealthAttackCrossbowBothRightReload"
2457 = "W_StealthAttackCrossbowBothRightReload_Upper"
2458 = "W_StealthAttackCrossbowBothRightStart"
2459 = "W_StealthAttackCrossbowBothRightStart_Upper"
2460 = "W_StealthAttackCrossbowLeftEmpty"
2461 = "W_StealthAttackCrossbowLeftEmpty_Upper"
2462 = "W_StealthAttackCrossbowLeftFire"
2463 = "W_StealthAttackCrossbowLeftFire_Upper"
2464 = "W_StealthAttackCrossbowLeftLoop"
2465 = "W_StealthAttackCrossbowLeftLoop_Upper"
2466 = "W_StealthAttackCrossbowLeftReload"
2467 = "W_StealthAttackCrossbowLeftReload_Upper"
2468 = "W_StealthAttackCrossbowLeftStart"
2469 = "W_StealthAttackCrossbowLeftStart_Upper"
2470 = "W_StealthAttackCrossbowRightEmpty"
2471 = "W_StealthAttackCrossbowRightEmpty_Upper"
2472 = "W_StealthAttackCrossbowRightFire"
2473 = "W_StealthAttackCrossbowRightFire_Upper"
2474 = "W_StealthAttackCrossbowRightLoop"
2475 = "W_StealthAttackCrossbowRightLoop_Upper"
2476 = "W_StealthAttackCrossbowRightReload"
2477 = "W_StealthAttackCrossbowRightReload_Upper"
2478 = "W_StealthAttackCrossbowRightStart"
2479 = "W_StealthAttackCrossbowRightStart_Upper"
2480 = "W_StealthDashStop"
2481 = "W_StealthDashStopHalfBlend"
2482 = "W_StealthDashStopHalfBlend_Upper"
2483 = "W_StealthHandChangeEnd"
2484 = "W_StealthHandChangeEnd_Upper"
2485 = "W_StealthHandChangeStart"
2486 = "W_StealthHandChangeStart_Upper"
2487 = "W_StealthItemDrinkEmpty"
2488 = "W_StealthItemDrinkEmpty_Upper"
2489 = "W_StealthItemDrinkEnd"
2490 = "W_StealthItemDrinkEnd_Upper"
2491 = "W_StealthItemDrinking"
2492 = "W_StealthItemDrinking_Upper"
2493 = "W_StealthItemDrinkNothing"
2494 = "W_StealthItemDrinkNothing_Upper"
2495 = "W_StealthItemDrinkStart"
2496 = "W_StealthItemDrinkStart_Upper"
2497 = "W_StealthItemOneShot"
2498 = "W_StealthItemOneShot_SelfTrans"
2499 = "W_StealthItemOneShot_SelfTrans_Upper"
2500 = "W_StealthItemOneShot_Upper"
2501 = "W_StealthMagicLeftFire"
2502 = "W_StealthMagicLeftFire_Upper"
2503 = "W_StealthMagicLeftLaunch"
2504 = "W_StealthMagicLeftLaunch_Upper"
2505 = "W_StealthMagicRightFire"
2506 = "W_StealthMagicRightFire_Upper"
2507 = "W_StealthMagicRightLaunch"
2508 = "W_StealthMagicRightLaunch_Upper"
2509 = "W_StealthRunStopBack"
2510 = "W_StealthRunStopBackHalfBlend"
2511 = "W_StealthRunStopBackHalfBlend_Upper"
2512 = "W_StealthRunStopFront"
2513 = "W_StealthRunStopFrontHalfBlend"
2514 = "W_StealthRunStopFrontHalfBlend_Upper"
2515 = "W_StealthRunStopLeft"
2516 = "W_StealthRunStopLeftHalfBlend"
2517 = "W_StealthRunStopLeftHalfBlend_Upper"
2518 = "W_StealthRunStopRight"
2519 = "W_StealthRunStopRightHalfBlend"
2520 = "W_StealthRunStopRightHalfBlend_Upper"
2521 = "W_StealthWeaponChangeEnd"
2522 = "W_StealthWeaponChangeEnd_Upper"
2523 = "W_StealthWeaponChangeStart"
2524 = "W_StealthWeaponChangeStart_Upper"
2525 = "W_Stop"
2526 = "W_SwordArtsBothLoopEnd"
2527 = "W_SwordArtsBothLoopLoop"
2528 = "W_SwordArtsChargeCancelEarly"
2529 = "W_SwordArtsChargeCancelEarly2"
2530 = "W_SwordArtsChargeCancelLate"
2531 = "W_SwordArtsHalfLeftLoopEnd"
2532 = "W_SwordArtsHalfLeftLoopEnd_Upper"
2533 = "W_SwordArtsHalfLeftLoopLoop"
2534 = "W_SwordArtsHalfLeftLoopLoop_Upper"
2535 = "W_SwordArtsHalfLoopEnd"
2536 = "W_SwordArtsHalfLoopEnd_Upper"
2537 = "W_SwordArtsHalfLoopLoop"
2538 = "W_SwordArtsHalfLoopLoop_Upper"
2539 = "W_SwordArtsHalfOneShot"
2540 = "W_SwordArtsHalfOneShot_Upper"
2541 = "W_SwordArtsHalfOneShotComboEnd"
2542 = "W_SwordArtsHalfOneShotComboEnd_2"
2543 = "W_SwordArtsHalfOneShotComboEnd_2_Upper"
2544 = "W_SwordArtsHalfOneShotComboEnd_Upper"
2545 = "W_SwordArtsHalfOneShotShieldLeft"
2546 = "W_SwordArtsHalfOneShotShieldLeft_Upper"
2547 = "W_SwordArtsLeftLoopEnd"
2548 = "W_SwordArtsLeftLoopLoop"
2549 = "W_SwordArtsLoopEnd"
2550 = "W_SwordArtsLoopLoop"
2551 = "W_SwordArtsOneShot"
2552 = "W_SwordArtsOneShotComboEnd"
2553 = "W_SwordArtsOneShotComboEnd_2"
2554 = "W_SwordArtsOneShotShieldBoth"
2555 = "W_SwordArtsOneShotShieldBoth_Cancel"
2556 = "W_SwordArtsOneShotShieldLeft"
2557 = "W_SwordArtsOneShotShieldLeft_Cancel"
2558 = "W_SwordArtsRolling"
2559 = "W_SwordArtsRolling_SelfTrans"
2560 = "W_SwordArtsStanceAttackHeavy180"
2561 = "W_SwordArtsStanceAttackHeavyStart"
2562 = "W_SwordArtsStanceAttackLight180"
2563 = "W_SwordArtsStanceAttackLightStart"
2564 = "W_SwordArtsStandDodge"
2565 = "W_ThrowBackStab"
2566 = "W_ThrowDeath"
2567 = "W_ThrowDeathIdle"
2568 = "W_ThrowEscape"
2569 = "W_WalkStopBack"
2570 = "W_WalkStopBackHalfBlend"
2571 = "W_WalkStopFront"
2572 = "W_WalkStopFrontHalfBlend"
2573 = "W_WalkStopLeft"
2574 = "W_WalkStopLeftHalfBlend"
2575 = "W_WalkStopRighHalfBlend"
2576 = "W_WalkStopRight"
2577 = "W_WeaponChangeEnd"
2578 = "W_WeaponChangeEnd_mirror"
2579 = "W_WeaponChangeEnd_Upper"
2580 = "W_WeaponChangeStart"
2581 = "W_WeaponChangeStart_mirror"
2582 = "W_WeaponChangeStart_Upper"
2583 = "NearDeathIdle00"
2584 = "W_NearDeathIdle"
2585 = "W_NearDeathStart"
2586 = "W_FookShotFire"
2587 = "W_FookShotMove"
2588 = "W_FookShotMoveBreak"
2589 = "W_FookShotPull"
2590 = "W_PileBunkerCancelEarly"
2591 = "W_PileBunkerStart"
2592 = "W_PileBunkerAdditionalAttack"
2593 = "W_FookShotAdditionalAttack"
2594 = "DeathStart_to_DeathIdle"
2595 = "NearDeathIdle"
2596 = "NearDeathMove_to_NearDeathIdle"
2597 = "W_NearDeathEnd"
2598 = "W_NearDeathMove"
2599 = "W_NearDeathRevival"
2600 = "W_SprintStop"
2601 = "W_SprintStopHalfBlend"
2602 = "W_WallJumpReady"
2603 = "W_WallJumpStart"
2604 = "W_WallJumpStart00"
2605 = "WallJumpReady_to_WallJumpReady"
2606 = "WallJumpReady_to_WallJumpStart"
2607 = "Jump_Loop_to_WallJumpStart"
2608 = "WallJumpStart_to_Jump_Loop"
2609 = "Event00"
2610 = "SprintStart_to_Stop"
2611 = "W_Sprint180"
2612 = "W_SprintStart"
2613 = "Jump_S_to_Jump_Loop"
2614 = "W_Jump_S"
2615 = "W_Jump_Land_S"
2616 = "W_Jump_Land_To_Sprint"
2617 = "W_AttackBothHeavyCounterEnd"
2618 = "W_AttackBothHeavyCounterStart"
2619 = "W_AttackRightHeavyCounterEnd"
2620 = "W_AttackRightHeavyCounterStart"
2621 = "W_DamageFookShotPull"
2622 = "W_AttackRightHeavyTypeB1End"
2623 = "W_AttackRightHeavyTypeB1Start"
2624 = "W_AttackRightHeavyTypeB2End"
2625 = "W_AttackRightHeavyTypeB2Start"
2626 = "W_AttackArrowRightFireWeaponChange"
2627 = "W_AttackArrowBothFireLight00"
2628 = "W_AttackArrowBothFireLight1"
2629 = "W_AttackArrowBothFireLight1_Upper"
2630 = "W_AttackArrowBothFireLight2"
2631 = "W_AttackArrowBothFireLight2_Upper"
2632 = "W_AttackArrowBothFireLight3"
2633 = "W_AttackArrowBothFireLight3_Upper"
2634 = "W_AttackArrowBothFireLight4"
2635 = "W_AttackArrowBothFireLight4_Upper"
2636 = "W_AttackArrowBothFireLight5"
2637 = "W_AttackArrowBothFireLight5_Upper"
2638 = "W_AttackArrowBothFireHeavy1CancelEarly"
2639 = "W_AttackArrowBothFireHeavy1CancelEarly_Upper"
2640 = "W_AttackArrowBothFireHeavy1CancelLate"
2641 = "W_AttackArrowBothFireHeavy1CancelLate_Upper"
2642 = "W_AttackArrowBothFireHeavy1Loop"
2643 = "W_AttackArrowBothFireHeavy1Loop_Upper"
2644 = "W_AttackArrowBothFireHeavy1Start"
2645 = "W_AttackArrowBothFireHeavy1Start_Upper"
2646 = "W_AttackArrowBothFireHeavy2CancelEarly"
2647 = "W_AttackArrowBothFireHeavy2CancelEarly_Upper"
2648 = "W_AttackArrowBothFireHeavy2CancelLate"
2649 = "W_AttackArrowBothFireHeavy2CancelLate_Upper"
2650 = "W_AttackArrowBothFireHeavy2Loop"
2651 = "W_AttackArrowBothFireHeavy2Loop_Upper"
2652 = "W_AttackArrowBothFireHeavy2Start"
2653 = "W_AttackArrowBothFireHeavy2Start_Upper"
2654 = "W_AttackArrowBothFire"
2655 = "W_AttackArrowBothFireDash"
2656 = "W_AttackArrowBothFireDashHeavy"
2657 = "W_AttackArrowBothFireStep"
2658 = "W_AttackArrowLeftFireLight1"
2659 = "W_AttackArrowLeftFireLight1_Upper"
2660 = "W_AttackArrowLeftFireLight2"
2661 = "W_AttackArrowLeftFireLight2_Upper"
2662 = "W_AttackArrowLeftFireLight3"
2663 = "W_AttackArrowLeftFireLight3_Upper"
2664 = "W_AttackArrowLeftFireLight4"
2665 = "W_AttackArrowLeftFireLight4_Upper"
2666 = "W_AttackArrowLeftFireLight5"
2667 = "W_AttackArrowLeftFireLight5_Upper"
2668 = "W_AttackArrowRightFireHeavy1CancelEarly"
2669 = "W_AttackArrowRightFireHeavy1CancelEarly_Upper"
2670 = "W_AttackArrowRightFireHeavy1CancelLate"
2671 = "W_AttackArrowRightFireHeavy1CancelLate_Upper"
2672 = "W_AttackArrowRightFireHeavy1Loop"
2673 = "W_AttackArrowRightFireHeavy1Loop_Upper"
2674 = "W_AttackArrowRightFireHeavy1Start"
2675 = "W_AttackArrowRightFireHeavy1Start_Upper"
2676 = "W_AttackArrowRightFireHeavy2CancelEarly"
2677 = "W_AttackArrowRightFireHeavy2CancelEarly_Upper"
2678 = "W_AttackArrowRightFireHeavy2CancelLate"
2679 = "W_AttackArrowRightFireHeavy2CancelLate_Upper"
2680 = "W_AttackArrowRightFireHeavy2Loop_Upper"
2681 = "W_AttackArrowRightFireHeavy2Loop00"
2682 = "W_AttackArrowRightFireHeavy2Start"
2683 = "W_AttackArrowRightFireHeavy2Start_Upper"
2684 = "W_AttackArrowRightFireLight1"
2685 = "W_AttackArrowRightFireLight1_Upper"
2686 = "W_AttackArrowRightFireLight2"
2687 = "W_AttackArrowRightFireLight2_Upper"
2688 = "W_AttackArrowRightFireLight3"
2689 = "W_AttackArrowRightFireLight3_Upper"
2690 = "W_AttackArrowRightFireLight4"
2691 = "W_AttackArrowRightFireLight4_Upper"
2692 = "W_AttackArrowRightFireLight5"
2693 = "W_AttackArrowRightFireLight5_Upper"
2694 = "W_AttackArrowRightEnd"
2695 = "W_AttackArrowRightEnd_Upper"
2696 = "W_AttackArrowLeftEnd"
2697 = "W_AttackArrowLeftEnd_Upper"
2698 = "W_BirdActFallEnd"
2699 = "W_BirdActFallLoop"
2700 = "W_BirdActFallStart"
2701 = "W_BirdActMoveEnd"
2702 = "W_BirdActMoveLoop"
2703 = "W_BirdActMoveStart"
2704 = "W_WindAttackCancelEarly"
2705 = "W_WindAttackStart"
2706 = "W_Event00"
2707 = "W_Event69100"
2708 = "W_Evnet69100"
2709 = "a901_400001.hkx_End"
2710 = "W_DragoonJumpCancelEarly"
2711 = "W_DragoonJumpLand"
2712 = "W_DragoonJumpStart"
2713 = "W_AttackArrowBothFireBackStep"
2714 = "W_AttackArrowRightFireBackStep"
2715 = "W_AttackArrowRightFireDashHeavy"
2716 = "ResonanceJump_to_ResonanceJumpLoop"
2717 = "W_ResonanceJump"
2718 = "W_ResonanceJumpAttack"
2719 = "W_ResonanceJumpLand"
2720 = "W_ResonanceJumpLoop"
2721 = "ThrowCounter_to_ResonanceJumpLoop"
2722 = "W_ThrowCounter"
2723 = "W_AttackArrowBothFireSpecial1"
2724 = "W_AttackArrowBothFireSpecial2"
2725 = "W_AttackArrowRightFireSpecial1"
2726 = "W_AttackArrowRightFireSpecial2"
2727 = "W_RapidFireCrossbowFinish"
2728 = "W_RapidFireCrossbowFinish_Upper"
2729 = "W_RapidFireCrossbowFire"
2730 = "W_RapidFireCrossbowFire_Upper"
2731 = "W_RapidFireCrossbowFireFinish"
2732 = "W_RapidFireCrossbowFireFinish_Upper"
2733 = "W_RapidFireCrossbowLoop"
2734 = "W_RapidFireCrossbowLoop_Upper"
2735 = "W_RapidFireCrossbowStart"
2736 = "W_RapidFireCrossbowStart_Upper"
2737 = "W_LongBowSnipeCancelEarly"
2738 = "W_LongBowSnipeStart"
2739 = "W_WallJumpCancelEarly"
2740 = "W_WallJumpCancelLate"
2741 = "W_NearDeathToGhost"
2742 = "W_AttackArrowRightFireHeavy2Loop"
2743 = "W_BirdActMoveRiseLoop"
2744 = "W_BirdActMoveStart2"
2745 = "W_Event69105"
2746 = "W_Jump_Land_To_Rolling"
2747 = "W_AllHideStart"
2748 = "W_DejavuStart"
2749 = "W_Rolling_To_Dash"
2750 = "W_Rolling_To_Run"
2751 = "W_Rolling_To_Sprint"
2752 = "W_DejavuTrigger"
2753 = "a000_000005.hkx_End"
2754 = "a479_045075.hkx_End"
2755 = "a999_090130.hkx_End"
2756 = "a999_090130.hkx00_End"
2757 = "a999_090130.hkx01_End"
2758 = "a000_000000.hkx_End"
2759 = "W_Rolling_Selftrans2"
2760 = "W_LadyBackStep"
2761 = "W_LadyBackStep2"
2762 = "W_FookShotFire_Walk"
2763 = "W_FookShotFire_Walk_Upper"
2764 = "W_NecromanceModeFinish"
2765 = "W_NecromanceModeFinish_Upper"
2766 = "W_NecromanceModeLoop"
2767 = "W_NecromanceModeLoop_Upper"
2768 = "W_NecromanceModeStart"
2769 = "W_NecromanceModeStart_Upper"
2770 = "W_NecromanceSummon1"
2771 = "W_NecromanceSummon1_Upper"
2772 = "W_NecromanceSummon2"
2773 = "W_NecromanceSummon2_Upper"
2774 = "W_NecromanceSummon3"
2775 = "W_NecromanceSummon3_Upper"
2776 = "W_NecromanceSummon1Cancel"
2777 = "W_NecromanceSummon1Cancel_Upper"
2778 = "W_NecromanceSummon2Cancel"
2779 = "W_NecromanceSummon2Cancel_Upper"
2780 = "W_NecromanceSummon3Cancel"
2781 = "W_NecromanceSummon3Cancel_Upper"
2782 = "W_LivingDeadStart"
2783 = "NearDeathStartToIdle_to_NearDeathIdle"
2784 = "W_NearDeathStartToIdle"
2785 = "Jump_FookShot_to_Jump_Loop"
2786 = "Jump_Loop_to_Jump_FookShot"
2787 = "W_AirFookShotFire"
2788 = "W_AirFookShotMove"
2789 = "W_AirFookShotPull"
2790 = "W_Jump_FookShot"
2791 = "W_BirdDepartureFallLoop"
2792 = "W_BirdDepartureFallStart"
2793 = "W_BirdDepartureLand"
2794 = "W_BirdDepartureMoveLoop"
2795 = "W_BirdDepartureMoveStart"
2796 = "W_AttackRightHeavy1UpEnd"
2797 = "W_AttackRightHeavy1UpStart"
2798 = "W_AttackRightHeavy2UpEnd"
2799 = "W_AttackRightHeavy2UpStart"
2800 = "W_RockWallAttackStart"
2801 = "W_SmashAttackStart"
2802 = "W_AttackRightHeavyDashCancel"
2803 = "W_SmashAttackCancelEarly"
2804 = "W_SmashAttackCancelEarly_Upper"
2805 = "W_SmashAttackFinish"
2806 = "W_SmashAttackFinish_Upper"
2807 = "W_SmashAttackLoop"
2808 = "W_SmashAttackLoop_Upper"
2809 = "W_SmashAttackStart_Upper"
2810 = "W_SmashAttackStart00"
2811 = "W_SmashAttackCancelEarly_AllBody"
2812 = "W_SmashAttackFinish_AllBody"
2813 = "W_SmashAttackLoop_AllBody"
2814 = "W_SmashAttackStart_AllBody"
2815 = "W_SmashAttackStart_Dash_AllBody"
2816 = "W_GroundNonCombatAreaEnterEnd"
2817 = "W_GroundNonCombatAreaEnterEnd_Upper"
2818 = "W_GroundNonCombatAreaEnterStart"
2819 = "W_GroundNonCombatAreaEnterStart_Upper"
2820 = "W_GroundNonCombatAreaLeaveEnd"
